Device Time, Accelerator PedalPosition E(%),Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Short Term(%),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 2 sensor 2(V),Timing Advance(°)
10-apr.-2017 20:22:13.947,12.54901981,13.79919434,1814.75,0,-1.5625,24.77000046,-,-,37.5
10-apr.-2017 20:22:14.047,11.76470566,13.80278397,1814.75,0,-1.5625,24.77000046,-,-,37.5
10-apr.-2017 20:22:14.150,11.76470566,13.80278397,1816.25,0,-1.5625,22,-,-,37.5
10-apr.-2017 20:22:14.248,11.76470566,13.80278397,1816.25,-0.78125,-1.5625,22,-,-,37.5
10-apr.-2017 20:22:14.347,11.76470566,13.80278397,1816.25,-0.78125,-1.5625,22,-,-,36.5
10-apr.-2017 20:22:14.448,7.84313726,13.64846134,1816.25,-0.78125,-2.34375,22,-,-,36.5
10-apr.-2017 20:22:14.547,7.84313726,13.64846134,1734,-3.125,-2.34375,11.93999958,-,-,36.5
10-apr.-2017 20:22:14.648,7.84313726,13.64846134,1734,-3.125,-5.46875,11.93999958,-,-,3
10-apr.-2017 20:22:14.747,7.45098066,13.38288593,1734,-3.125,-5.46875,11.93999958,-,-,3
10-apr.-2017 20:22:14.848,7.45098066,13.38288593,1713.5,-3.125,-5.46875,10.85999966,-,-,3
10-apr.-2017 20:22:14.947,7.45098066,13.38288593,1713.5,-5.46875,-7.03125,10.85999966,-,-,2
10-apr.-2017 20:22:15.046,7.45098066,13.52285099,1713.5,-5.46875,-7.03125,10.85999966,-,-,2
10-apr.-2017 20:22:15.147,7.45098066,13.52285099,1669,-5.46875,-7.03125,9.07999992,-,-,2
10-apr.-2017 20:22:15.249,7.45098066,13.52285099,1669,-6.25,-7.03125,9.07999992,-,-,7.5
10-apr.-2017 20:22:15.346,7.45098066,13.52285099,1669,-6.25,-8.59375,9.07999992,-,-,7.5
10-apr.-2017 20:22:15.449,7.45098066,13.3182869,1669,-6.25,-8.59375,8.80000019,-,-,7.5
10-apr.-2017 20:22:15.547,7.45098066,13.3182869,1574.25,-6.25,-8.59375,8.80000019,-,-,7.5
10-apr.-2017 20:22:15.647,7.45098066,13.3182869,1574.25,0,-8.59375,8.80000019,-,-,7.5
10-apr.-2017 20:22:15.747,7.45098066,13.60180664,1574.25,0,0,8.80000019,-,-,3
10-apr.-2017 20:22:15.849,7.45098066,13.60180664,1504.75,0,0,7.05000019,-,-,3
10-apr.-2017 20:22:15.947,7.45098066,13.60180664,1504.75,0,0,7.05000019,-,-,3.5
10-apr.-2017 20:22:16.047,7.45098066,19.58444786,1504.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.148,7.45098066,19.58444786,1496.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.246,7.45098066,19.58444786,1496.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.348,7.45098066,29.39955139,1496.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.447,7.45098066,29.39955139,1500.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.549,7.45098066,29.39955139,1500.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.647,7.45098066,29.39955139,1500.75,0,0,7.19000006,-,-,3.5
10-apr.-2017 20:22:16.747,7.45098066,29.39955139,1457.75,0,0,7.25,-,-,3.5
10-apr.-2017 20:22:16.849,7.45098066,29.39955139,1457.75,0,0,7.25,-,-,3.5
10-apr.-2017 20:22:16.947,7.45098066,29.39955139,1457.75,0,0,7.25,-,-,3.5
10-apr.-2017 20:22:17.047,7.45098066,29.39955139,1457.75,0,0,7.25,-,-,3.5
10-apr.-2017 20:22:17.147,7.45098066,29.39955139,1408.75,0,0,7.30000019,-,-,3.5
10-apr.-2017 20:22:17.247,7.45098066,29.39955139,1408.75,0,0,7.30000019,-,-,3
10-apr.-2017 20:22:17.347,7.45098066,29.39955139,1408.75,0,0,7.38000011,-,-,3
10-apr.-2017 20:22:17.447,7.45098066,29.39955139,1384.25,0,0,7.38000011,-,-,2
10-apr.-2017 20:22:17.548,7.45098066,29.39955139,1384.25,0,0,7.38000011,-,-,2
10-apr.-2017 20:22:17.647,7.45098066,29.39955139,1384.25,0,0,7.21999979,-,-,2
10-apr.-2017 20:22:17.748,7.45098066,29.39955139,1340.25,0,0,7.21999979,-,-,2
10-apr.-2017 20:22:17.847,7.45098066,29.39955139,1340.25,0,0,7.21999979,-,-,2
10-apr.-2017 20:22:17.946,7.45098066,29.39955139,1312.75,0,0,6.32999992,-,-,2
10-apr.-2017 20:22:18.046,7.45098066,29.39955139,1312.75,0,0,6.32999992,-,-,2
10-apr.-2017 20:22:18.147,7.45098066,29.39955139,1312.75,0,0,6.32999992,-,-,2
10-apr.-2017 20:22:18.248,7.45098066,29.39955139,1312.75,0,0,6.32999992,-,-,2
10-apr.-2017 20:22:18.347,7.45098066,29.39955139,1312.75,0,0,7.21999979,-,-,2
10-apr.-2017 20:22:18.447,7.45098066,29.39955139,1280,0,0,7.21999979,-,-,2
10-apr.-2017 20:22:18.547,7.45098066,29.39955139,1280,0,0,7.21999979,-,-,2
10-apr.-2017 20:22:18.647,7.45098066,29.39955139,1280,0,0,7.01999998,-,-,2
10-apr.-2017 20:22:18.748,7.45098066,29.39955139,1216.5,0,0,7.01999998,-,-,1.5
10-apr.-2017 20:22:18.847,7.45098066,29.39955139,1216.5,0,0,7.01999998,-,-,1.5
10-apr.-2017 20:22:18.947,7.45098066,29.39955139,1191.25,0,0,7.05000019,-,-,1.5
10-apr.-2017 20:22:19.047,7.45098066,29.39955139,1191.25,0,0,7.05000019,-,-,1.5
10-apr.-2017 20:22:19.146,7.45098066,29.39955139,1176.5,0,0,7.07999992,-,-,1.5
10-apr.-2017 20:22:19.247,7.45098066,29.39955139,1176.5,0,0,7.07999992,-,-,1.5
10-apr.-2017 20:22:19.349,7.45098066,29.39955139,1176.5,0,0,7.07999992,-,-,1.5
10-apr.-2017 20:22:19.447,7.45098066,29.39955139,1176.5,0,0,7.07999992,-,-,1.5
10-apr.-2017 20:22:19.547,7.45098066,29.39955139,1143.75,0,0,6.44000006,-,-,1.5
10-apr.-2017 20:22:19.648,7.45098066,29.39955139,1143.75,0,0,6.44000006,-,-,0.5
10-apr.-2017 20:22:19.747,8.62745094,29.39955139,1143.75,0,0,6.44000006,-,-,0.5
10-apr.-2017 20:22:19.847,8.62745094,29.39955139,1116.25,0,0,6.61000013,-,-,0.5
10-apr.-2017 20:22:19.946,8.62745094,29.39955139,1116.25,0,0,6.61000013,-,-,0.5
10-apr.-2017 20:22:20.049,9.01960754,29.39955139,1116.25,0,0,6.61000013,-,-,0.5
10-apr.-2017 20:22:20.146,9.01960754,29.39955139,1133.5,0,0,6.44000006,-,-,0.5
10-apr.-2017 20:22:20.247,9.01960754,29.39955139,1133.5,0,0,6.44000006,-,-,24.5
10-apr.-2017 20:22:20.350,9.4117651,29.39955139,1133.5,0,0,6.44000006,-,-,24.5
10-apr.-2017 20:22:20.449,9.4117651,29.39955139,1073.5,0,0,8.13000011,-,-,24.5
10-apr.-2017 20:22:20.548,9.4117651,29.39955139,1073.5,0,0,8.13000011,-,-,16.5
10-apr.-2017 20:22:20.647,9.4117651,24.04899788,1073.5,0,0,8.13000011,-,-,16.5
10-apr.-2017 20:22:20.748,8.62745094,24.04899788,1073.5,0,0,8.13000011,-,-,16.5
10-apr.-2017 20:22:20.847,8.62745094,24.04899788,1082.25,0,0,7.61000013,-,-,16.5
10-apr.-2017 20:22:20.947,8.62745094,24.04899788,1082.25,0,0,7.61000013,-,-,12
10-apr.-2017 20:22:21.047,8.23529434,13.3792963,1082.25,0,0,7.61000013,-,-,12
10-apr.-2017 20:22:21.147,8.23529434,13.3792963,1026.75,0,0,7.75,-,-,12
10-apr.-2017 20:22:21.249,8.23529434,13.3792963,1026.75,0,0,7.75,-,-,7.5
10-apr.-2017 20:22:21.349,8.23529434,13.05629826,1026.75,0,0,7.75,-,-,7.5
10-apr.-2017 20:22:21.447,8.23529434,13.05629826,992.25,0,0,7.36000013,-,-,7.5
10-apr.-2017 20:22:21.549,8.23529434,13.05629826,992.25,0,0,7.36000013,-,-,6
10-apr.-2017 20:22:21.646,8.23529434,12.97734356,992.25,0,0,7.36000013,-,-,6
10-apr.-2017 20:22:21.751,10.1960783,12.97734356,992.25,0,0,8.93999958,-,-,6
10-apr.-2017 20:22:21.847,10.1960783,12.97734356,986.5,0,0,8.93999958,-,-,28.5
10-apr.-2017 20:22:21.946,10.1960783,12.97734356,986.5,0,0,8.93999958,-,-,28.5
10-apr.-2017 20:22:22.046,11.37254906,12.67228985,986.5,0,0,8.93999958,-,-,28.5
10-apr.-2017 20:22:22.147,11.37254906,12.67228985,1125.5,0,0,13.97000027,-,-,28.5
10-apr.-2017 20:22:22.247,11.37254906,12.67228985,1125.5,0,0,13.97000027,-,-,28.5
10-apr.-2017 20:22:22.348,11.76470566,12.65434551,1125.5,0,0,15.80000019,-,-,28.5
10-apr.-2017 20:22:22.447,11.76470566,12.65434551,1154.25,0,0,15.80000019,-,-,26
10-apr.-2017 20:22:22.547,12.15686321,12.76918983,1154.25,0,0,15.80000019,-,-,26
10-apr.-2017 20:22:22.648,12.15686321,12.76918983,1483.25,0,0,20.96999931,-,-,26
10-apr.-2017 20:22:22.747,12.15686321,12.76918983,1483.25,0,0,20.96999931,-,-,27.5
10-apr.-2017 20:22:22.847,12.94117641,13.0957756,1483.25,0,0,20.96999931,-,-,27.5
10-apr.-2017 20:22:22.946,12.94117641,13.0957756,1799.75,0,0,29.54999924,-,-,27.5
10-apr.-2017 20:22:23.047,12.94117641,13.0957756,1799.75,-2.34375,-3.125,29.54999924,-,-,33.5
10-apr.-2017 20:22:23.146,12.94117641,14.05041409,1799.75,-2.34375,-3.125,29.54999924,-,-,33.5
10-apr.-2017 20:22:23.247,12.94117641,14.05041409,1799.75,-2.34375,-3.125,26.37999916,-,-,33.5
10-apr.-2017 20:22:23.347,12.94117641,14.05041409,1774.75,-0.78125,-3.125,26.37999916,-,-,33.5
10-apr.-2017 20:22:23.447,12.94117641,14.05041409,1774.75,-0.78125,-1.5625,26.37999916,-,-,21
10-apr.-2017 20:22:23.548,12.15686321,14.28369141,1774.75,-0.78125,-1.5625,26.37999916,-,-,21
10-apr.-2017 20:22:23.647,12.15686321,14.28369141,1766.75,0.78125,-1.5625,22.54999924,-,-,21
10-apr.-2017 20:22:23.747,12.15686321,13.98581505,1766.75,0.78125,-2.34375,22.54999924,-,-,24
10-apr.-2017 20:22:23.847,12.15686321,13.98581505,1766.75,0.78125,-2.34375,21.79999924,-,-,24
10-apr.-2017 20:22:23.947,12.15686321,13.98581505,1792,-0.78125,-2.34375,21.79999924,-,-,24
10-apr.-2017 20:22:24.047,12.15686321,13.69870663,1792,-0.78125,-3.125,21.79999924,-,-,37.5
10-apr.-2017 20:22:24.146,12.15686321,13.69870663,1797.75,-0.78125,-3.125,22.12999916,-,-,37.5
10-apr.-2017 20:22:24.248,12.15686321,13.69870663,1797.75,-0.78125,-2.34375,22.12999916,-,-,37.5
10-apr.-2017 20:22:24.346,12.15686321,14.18679237,1797.75,-0.78125,-2.34375,22.12999916,-,-,37.5
10-apr.-2017 20:22:24.448,12.15686321,14.18679237,1794.5,0,-2.34375,22.37999916,-,-,37.5
10-apr.-2017 20:22:24.548,12.15686321,14.18679237,1794.5,0,-2.34375,22.37999916,-,-,37.5
10-apr.-2017 20:22:24.646,12.15686321,14.18679237,1794.5,0,-0.78125,22.37999916,-,-,37.5
10-apr.-2017 20:22:24.749,12.15686321,14.0324707,1794.5,0,-0.78125,22.37999916,-,-,37.5
10-apr.-2017 20:22:24.848,12.15686321,14.0324707,1780.75,0,-0.78125,22.46999931,-,-,37.5
10-apr.-2017 20:22:24.947,12.15686321,14.0324707,1780.75,0.78125,-1.5625,22.46999931,-,-,36.5
10-apr.-2017 20:22:25.047,12.15686321,13.90327168,1780.75,0.78125,-1.5625,22.46999931,-,-,36.5
10-apr.-2017 20:22:25.147,12.15686321,13.90327168,1795.75,0.78125,-1.5625,23.11000061,-,-,36.5
10-apr.-2017 20:22:25.246,12.15686321,13.90327168,1795.75,0,-1.5625,23.11000061,-,-,36.5
10-apr.-2017 20:22:25.348,12.15686321,13.93198299,1795.75,0,-1.5625,22.62999916,-,-,36.5
10-apr.-2017 20:22:25.447,12.15686321,13.93198299,1806.75,-0.78125,-1.5625,22.62999916,-,-,36.5
10-apr.-2017 20:22:25.548,12.15686321,13.93198299,1806.75,-0.78125,-2.34375,22.62999916,-,-,38
10-apr.-2017 20:22:25.647,12.15686321,14.13654709,1806.75,-0.78125,-2.34375,22.62999916,-,-,38
10-apr.-2017 20:22:25.749,12.15686321,14.13654709,1852,-0.78125,-2.34375,22.54999924,-,-,38
10-apr.-2017 20:22:25.849,12.15686321,14.13654709,1852,-0.78125,-2.34375,22.54999924,-,-,38
10-apr.-2017 20:22:25.948,12.15686321,14.13654709,1852,-0.78125,-2.34375,22.54999924,-,-,38
10-apr.-2017 20:22:26.047,11.37254906,14.59592342,1852,-0.78125,-2.34375,22.54999924,-,-,38
10-apr.-2017 20:22:26.147,11.37254906,14.59592342,1863.25,-0.78125,-2.34375,14.40999985,-,-,38
10-apr.-2017 20:22:26.247,11.37254906,14.59592342,1863.25,-0.78125,-3.125,14.40999985,-,-,40.5
10-apr.-2017 20:22:26.348,9.8039217,14.35905647,1863.25,-0.78125,-3.125,14.40999985,-,-,40.5
10-apr.-2017 20:22:26.447,9.8039217,14.35905647,1864.25,-2.34375,-3.125,12.10999966,-,-,40.5
10-apr.-2017 20:22:26.551,9.8039217,14.35905647,1864.25,-2.34375,-5.46875,12.10999966,-,-,42
10-apr.-2017 20:22:26.647,9.8039217,14.14731503,1864.25,-2.34375,-5.46875,12.10999966,-,-,42
10-apr.-2017 20:22:26.747,9.8039217,14.14731503,1848.75,-2.34375,-5.46875,11.72000027,-,-,42
10-apr.-2017 20:22:26.847,9.8039217,14.14731503,1848.75,-4.6875,-7.03125,11.72000027,-,-,39
10-apr.-2017 20:22:26.951,9.8039217,13.87097168,1848.75,-4.6875,-7.03125,11.72000027,-,-,39
10-apr.-2017 20:22:27.047,9.8039217,13.87097168,1829.75,-4.6875,-7.03125,11.52000046,-,-,39
10-apr.-2017 20:22:27.147,9.8039217,13.87097168,1829.75,-7.8125,-7.03125,11.52000046,-,-,39
10-apr.-2017 20:22:27.247,9.8039217,13.71306133,1829.75,-7.8125,-10.9375,11.52000046,-,-,36.5
10-apr.-2017 20:22:27.346,9.8039217,13.71306133,1805.75,-7.8125,-10.9375,11.55000019,-,-,36.5
10-apr.-2017 20:22:27.447,9.8039217,13.71306133,1805.75,-10.9375,-10.9375,11.55000019,-,-,36
10-apr.-2017 20:22:27.546,9.8039217,14.09706974,1805.75,-10.9375,-10.9375,11.55000019,-,-,36
10-apr.-2017 20:22:27.647,9.8039217,14.09706974,1780.25,-10.9375,-10.9375,11.68999958,-,-,36
10-apr.-2017 20:22:27.747,9.8039217,14.09706974,1780.25,-10.9375,-10.9375,11.68999958,-,-,36
10-apr.-2017 20:22:27.847,9.8039217,14.43083477,1780.25,-10.9375,-10.15625,11.68999958,-,-,36
10-apr.-2017 20:22:27.947,10.98039246,14.43083477,1780.25,-10.9375,-10.15625,15.38000011,-,-,36
10-apr.-2017 20:22:28.048,10.98039246,14.43083477,1798.5,-10.15625,-10.15625,15.38000011,-,-,41
10-apr.-2017 20:22:28.151,10.98039246,14.81843281,1810.25,-10.15625,-9.375,16.36000061,-,-,41
10-apr.-2017 20:22:28.247,10.98039246,14.81843281,1810.25,-10.15625,-9.375,16.36000061,-,-,41
10-apr.-2017 20:22:28.347,10.98039246,14.81843281,1810.25,-10.15625,-10.15625,16.36000061,-,-,41
10-apr.-2017 20:22:28.447,10.98039246,14.55285645,1810.25,-10.15625,-10.15625,16.36000061,-,-,41
10-apr.-2017 20:22:28.548,10.98039246,14.55285645,1808.75,-9.375,-10.15625,16.46999931,-,-,41
10-apr.-2017 20:22:28.646,10.98039246,14.55285645,1808.75,-9.375,-10.15625,16.46999931,-,-,42
10-apr.-2017 20:22:28.748,10.58823586,15.19885254,1808.75,-9.375,-10.15625,15.35999966,-,-,42
10-apr.-2017 20:22:28.847,10.58823586,15.19885254,1810.5,-7.8125,-10.15625,15.35999966,-,-,42
10-apr.-2017 20:22:28.947,10.58823586,15.19885254,1810.5,-7.8125,-9.375,15.35999966,-,-,42
10-apr.-2017 20:22:29.047,10.1960783,14.83637619,1810.5,-7.8125,-9.375,13.18999958,-,-,42
10-apr.-2017 20:22:29.147,10.1960783,14.83637619,1779,-8.59375,-9.375,13.18999958,-,-,42
10-apr.-2017 20:22:29.246,10.1960783,14.83637619,1779,-8.59375,-9.375,13.18999958,-,-,41
10-apr.-2017 20:22:29.347,10.1960783,14.6461668,1779,-8.59375,-9.375,13.18999958,-,-,41
10-apr.-2017 20:22:29.447,10.1960783,14.6461668,1765.5,-8.59375,-9.375,13.25,-,-,41
10-apr.-2017 20:22:29.546,10.1960783,14.6461668,1765.5,-8.59375,-9.375,13.25,-,-,39.5
10-apr.-2017 20:22:29.646,10.1960783,14.6461668,1765.5,-8.59375,-10.9375,13.25,-,-,39.5
10-apr.-2017 20:22:29.747,10.1960783,14.85073185,1765.5,-8.59375,-10.9375,13.25,-,-,39.5
10-apr.-2017 20:22:29.847,10.1960783,14.85073185,1750.25,-8.59375,-10.9375,11.22000027,-,-,39.5
10-apr.-2017 20:22:29.947,10.1960783,14.85073185,1750.25,-10.15625,-11.71875,11.22000027,-,-,36.5
10-apr.-2017 20:22:30.047,10.1960783,13.93915939,1750.25,-10.15625,-11.71875,11.22000027,-,-,36.5
10-apr.-2017 20:22:30.147,10.1960783,13.93915939,1722,-10.15625,-11.71875,12.05000019,-,-,36.5
10-apr.-2017 20:22:30.247,10.1960783,13.93915939,1722,-11.71875,-10.9375,12.05000019,-,-,36.5
10-apr.-2017 20:22:30.347,10.1960783,14.83637619,1722,-11.71875,-10.9375,12.05000019,-,-,36.5
10-apr.-2017 20:22:30.447,10.1960783,14.83637619,1720.25,-10.9375,-10.9375,12,-,-,36.5
10-apr.-2017 20:22:30.547,10.1960783,14.96916485,1720.25,-10.9375,-10.15625,12,-,-,36.5
10-apr.-2017 20:22:30.651,10.1960783,14.96916485,1720.25,-10.9375,-10.15625,12.57999992,-,-,36.5
10-apr.-2017 20:22:30.747,10.1960783,14.96916485,1709.75,-9.375,-10.15625,12.57999992,-,-,36.5
10-apr.-2017 20:22:30.847,10.1960783,14.96916485,1709.75,-9.375,-8.59375,12.57999992,-,-,36.5
10-apr.-2017 20:22:30.947,10.1960783,14.96916485,1709.75,-9.375,-8.59375,12.57999992,-,-,36.5
10-apr.-2017 20:22:31.049,10.1960783,14.70717716,1709.75,-9.375,-8.59375,12.57999992,-,-,36.5
10-apr.-2017 20:22:31.147,10.1960783,14.70717716,1693.5,-10.15625,-8.59375,12.57999992,-,-,36.5
10-apr.-2017 20:22:31.248,10.1960783,14.70717716,1693.5,-10.15625,-10.15625,12.57999992,-,-,37.5
10-apr.-2017 20:22:31.347,10.1960783,14.64257717,1693.5,-10.15625,-10.15625,12.57999992,-,-,37.5
10-apr.-2017 20:22:31.449,10.1960783,14.64257717,1685.5,-10.9375,-10.15625,12.27000046,-,-,37.5
10-apr.-2017 20:22:31.549,10.1960783,14.22626972,1685.5,-10.9375,-10.15625,12.27000046,-,-,38
10-apr.-2017 20:22:31.649,10.1960783,14.22626972,1664.25,-10.9375,-10.15625,12.35999966,-,-,38
10-apr.-2017 20:22:31.747,10.1960783,14.22626972,1664.25,-11.71875,-10.15625,12.35999966,-,-,37.5
10-apr.-2017 20:22:31.848,10.1960783,14.32675743,1664.25,-11.71875,-10.9375,12.35999966,-,-,37.5
10-apr.-2017 20:22:31.947,10.1960783,14.32675743,1664.25,-11.71875,-10.9375,12.13000011,-,-,37.5
10-apr.-2017 20:22:32.046,10.1960783,14.32675743,1656,-10.15625,-10.15625,12.13000011,-,-,36.5
10-apr.-2017 20:22:32.147,10.1960783,15.14860821,1656,-10.15625,-10.15625,12.13000011,-,-,36.5
10-apr.-2017 20:22:32.247,10.1960783,15.14860821,1656,-10.15625,-10.15625,12.13000011,-,-,36.5
10-apr.-2017 20:22:32.347,10.1960783,15.14860821,1634.75,-9.375,-10.15625,12.22000027,-,-,36.5
10-apr.-2017 20:22:32.448,10.1960783,15.14860821,1634.75,-9.375,-9.375,12.22000027,-,-,36.5
10-apr.-2017 20:22:32.548,10.1960783,14.72153282,1634.75,-9.375,-9.375,12.22000027,-,-,36.5
10-apr.-2017 20:22:32.648,10.1960783,14.72153282,1634.75,-9.375,-9.375,12.32999992,-,-,36.5
10-apr.-2017 20:22:32.746,10.1960783,14.72153282,1622.25,-9.375,-9.375,12.32999992,-,-,36.5
10-apr.-2017 20:22:32.847,10.1960783,14.88662052,1622.25,-9.375,-9.375,12.32999992,-,-,36.5
10-apr.-2017 20:22:32.947,10.58823586,14.88662052,1622.25,-9.375,-9.375,14.05000019,-,-,36.5
10-apr.-2017 20:22:33.047,10.58823586,14.88662052,1620,-9.375,-9.375,14.05000019,-,-,37.5
10-apr.-2017 20:22:33.148,10.58823586,14.61745548,1620,-9.375,-8.59375,14.05000019,-,-,37.5
10-apr.-2017 20:22:33.247,10.58823586,14.61745548,1610.25,-9.375,-8.59375,13.13000011,-,-,37.5
10-apr.-2017 20:22:33.347,10.58823586,14.61745548,1610.25,-9.375,-8.59375,13.13000011,-,-,38
10-apr.-2017 20:22:33.449,10.58823586,14.61745548,1610.25,-9.375,-9.375,13.13000011,-,-,38
10-apr.-2017 20:22:33.549,10.58823586,14.5133791,1610.25,-9.375,-9.375,13.13000011,-,-,38
10-apr.-2017 20:22:33.648,10.1960783,14.5133791,1610.25,-9.375,-9.375,12.80000019,-,-,38
10-apr.-2017 20:22:33.746,10.1960783,14.5133791,1591.5,-10.15625,-9.375,12.80000019,-,-,38
10-apr.-2017 20:22:33.847,10.1960783,14.5133791,1591.5,-10.15625,-9.375,12.80000019,-,-,37.5
10-apr.-2017 20:22:33.949,10.1960783,14.77536583,1591.5,-10.15625,-9.375,12.80000019,-,-,37.5
10-apr.-2017 20:22:34.047,10.1960783,14.77536583,1588.5,-8.59375,-9.375,12.80000019,-,-,37.5
10-apr.-2017 20:22:34.147,10.1960783,14.82202148,1588.5,-8.59375,-9.375,12.80000019,-,-,37.5
10-apr.-2017 20:22:34.246,10.1960783,14.82202148,1588.5,-8.59375,-9.375,12.68999958,-,-,37.5
10-apr.-2017 20:22:34.349,10.1960783,14.82202148,1569.25,-8.59375,-9.375,12.68999958,-,-,37.5
10-apr.-2017 20:22:34.449,10.1960783,14.88662052,1569.25,-8.59375,-8.59375,12.68999958,-,-,37.5
10-apr.-2017 20:22:34.547,10.1960783,14.88662052,1569.25,-8.59375,-8.59375,12.68999958,-,-,37.5
10-apr.-2017 20:22:34.648,10.1960783,14.88662052,1563.75,-8.59375,-8.59375,12.05000019,-,-,37.5
10-apr.-2017 20:22:34.748,10.1960783,14.88662052,1563.75,-8.59375,-8.59375,12.05000019,-,-,36.5
10-apr.-2017 20:22:34.849,10.1960783,14.63539982,1563.75,-8.59375,-8.59375,12.05000019,-,-,36.5
10-apr.-2017 20:22:34.948,10.1960783,14.63539982,1563.75,-8.59375,-8.59375,12.52000046,-,-,36.5
10-apr.-2017 20:22:35.047,10.1960783,14.63539982,1548.75,-7.8125,-8.59375,12.52000046,-,-,36.5
10-apr.-2017 20:22:35.147,10.1960783,14.72871017,1548.75,-7.8125,-8.59375,12.52000046,-,-,36
10-apr.-2017 20:22:35.247,10.1960783,14.72871017,1531.5,-7.8125,-8.59375,12.43999958,-,-,36
10-apr.-2017 20:22:35.347,10.1960783,14.72871017,1531.5,-8.59375,-8.59375,12.43999958,-,-,36.5
10-apr.-2017 20:22:35.448,10.1960783,14.71435547,1531.5,-8.59375,-8.59375,12.43999958,-,-,36.5
10-apr.-2017 20:22:35.547,10.1960783,14.71435547,1521,-8.59375,-8.59375,12.63000011,-,-,36.5
10-apr.-2017 20:22:35.649,10.1960783,14.71435547,1521,-8.59375,-8.59375,12.63000011,-,-,36.5
10-apr.-2017 20:22:35.747,10.1960783,14.62104511,1521,-8.59375,-8.59375,12.63000011,-,-,36.5
10-apr.-2017 20:22:35.848,10.1960783,14.62104511,1517.75,-8.59375,-8.59375,11.97000027,-,-,36.5
10-apr.-2017 20:22:35.956,10.1960783,14.62104511,1517.75,-7.8125,-8.59375,11.97000027,-,-,36
10-apr.-2017 20:22:36.046,10.1960783,14.62104511,1517.75,-7.8125,-8.59375,11.97000027,-,-,36
10-apr.-2017 20:22:36.149,10.1960783,14.81843281,1517.75,-7.8125,-8.59375,11.97000027,-,-,36
10-apr.-2017 20:22:36.247,10.1960783,14.81843281,1500.75,-7.8125,-8.59375,11.88000011,-,-,36
10-apr.-2017 20:22:36.346,10.1960783,14.81843281,1500.75,-7.8125,-7.8125,11.88000011,-,-,36.5
10-apr.-2017 20:22:36.446,10.98039246,14.75742149,1500.75,-7.8125,-7.8125,11.88000011,-,-,36.5
10-apr.-2017 20:22:36.550,10.98039246,14.75742149,1509.5,-7.8125,-7.8125,15.13000011,-,-,36.5
10-apr.-2017 20:22:36.648,10.98039246,14.75742149,1509.5,-7.03125,-7.03125,15.13000011,-,-,34.5
10-apr.-2017 20:22:36.747,14.90196133,15.23832989,1509.5,-7.03125,-7.03125,53.29999924,-,-,34.5
10-apr.-2017 20:22:36.847,14.90196133,15.23832989,1607.5,-4.6875,-7.03125,53.29999924,-,-,34.5
10-apr.-2017 20:22:36.947,14.90196133,15.23832989,1607.5,-4.6875,-4.6875,53.29999924,-,-,24
10-apr.-2017 20:22:37.047,19.2156868,14.1114254,1607.5,-4.6875,-4.6875,59.33000183,-,-,24
10-apr.-2017 20:22:37.150,19.2156868,14.1114254,2115.25,-3.125,-4.6875,59.33000183,-,-,24
10-apr.-2017 20:22:37.248,19.2156868,14.1114254,2115.25,-3.125,0.78125,59.33000183,-,-,30
10-apr.-2017 20:22:37.349,19.2156868,14.1114254,2115.25,-3.125,0.78125,59.33000183,-,-,30
10-apr.-2017 20:22:37.447,32.94117737,15.74794865,2115.25,-3.125,0.78125,59.33000183,-,-,30
10-apr.-2017 20:22:37.548,32.94117737,15.74794865,2024.25,2.34375,0.78125,66.47000122,-,-,30
10-apr.-2017 20:22:37.652,32.94117737,14.79331017,2024.25,2.34375,5.46875,66.47000122,-,-,30.5
10-apr.-2017 20:22:37.749,39.60784531,14.79331017,2024.25,2.34375,5.46875,75.76999664,-,-,30.5
10-apr.-2017 20:22:37.847,39.60784531,14.79331017,2098,5.46875,5.46875,75.76999664,-,-,30.5
10-apr.-2017 20:22:37.947,39.60784531,14.57079983,2098,5.46875,7.8125,75.76999664,-,-,30.5
10-apr.-2017 20:22:38.047,39.2156868,14.57079983,2098,5.46875,7.8125,84.87999725,-,-,30.5
10-apr.-2017 20:22:38.146,39.2156868,14.57079983,2278.5,6.25,7.8125,84.87999725,-,-,30
10-apr.-2017 20:22:38.246,39.2156868,14.12578201,2278.5,6.25,7.8125,92.75,-,-,30
10-apr.-2017 20:22:38.348,39.2156868,14.12578201,2405,6.25,7.8125,92.75,-,-,30
10-apr.-2017 20:22:38.448,39.2156868,13.4510746,2405,6.25,7.8125,92.75,-,-,30
10-apr.-2017 20:22:38.546,39.60784531,13.4510746,2405,6.25,7.8125,92.75,-,-,30
10-apr.-2017 20:22:38.649,39.60784531,13.4510746,2405,6.25,7.8125,113.5,-,-,30
